plz,district,name,street,house_number,provider,licensed_capacity
13403,Reinickendorf,Kita Sonnenkinder,Auguste-Viktoria-Allee,97,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,100
13403,Reinickendorf,Kita Albatros,Auguste-Viktoria-Allee,017,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH,100
13403,Reinickendorf,Kita Luftballon,Blankestr.,005,Kita Luftballon gGmbH,71
13403,Reinickendorf,Kindertagesstätte Kuddel-Muddel,Antonienstr.,67,R und W Kindergarten gGmbH,70
13403,Reinickendorf,Kath. Kindertagesstätte St. Rita,General-Woyna-Str.,054,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,65
13403,Reinickendorf,Die kleinen Grünschnäbel II,Eichborndamm,043,Die kleinen Grünschnäbel UG (haftungsbeschränkt),55
13403,Reinickendorf,Kita Antonia,Antonienstr.,50A,DRK Kinder-Tages-Betreuung gGmbH Berlin,50
13403,Reinickendorf,Kita - Schillingstraße,Schillingstr.,016,Stephanus gGmbH,45
13403,Reinickendorf,Kita Kindererde Ollenhauerstraße,Ollenhauerstr.,048,Kindererde gemeinnützige GmbH,36
13403,Reinickendorf,Kita Wortschmiede,Zobeltitzstr.,034,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH,35
13403,Reinickendorf,Kita Zicke-Zacke,Blankestr.,011,Zicke-Zacke Hort e.V.,33
13403,Reinickendorf,Kita - Die kleinen Grünschnäbel,Eichborndamm,039,Die kleinen Grünschnäbel UG (haftungsbeschränkt),25
13403,Reinickendorf,Kita Sternblume,Waldstr.,103,Forum für Bildung und Erziehung (FBE) gGmbH,25
13403,Reinickendorf,Kita Stadtperlen,Antonienstr.,009,R und W Kindergarten gGmbH,20
13403,Reinickendorf,Freude Kita Reinickendorf,Eichborndamm,072,FREUDE Kindergärten gemeinnützige GmbH,20
13405,Reinickendorf,Kita Hakuna Matata,Scharnweberstr.,50,LebensWelt Kindertagesstätte Amendestraße gGmbH,80
13405,Reinickendorf,Kindertagesstätte Simba,Scharnweberstr.,43,LebensWelt Kindertagesstätte Amendestraße gGmbH,60
13405,Reinickendorf,Kita Uranuskids,Uranusweg,003,fidea Bildung gGmbH,60
13405,Mitte,EKT Wilde Wiese,Kurt-Schumacher-Damm,041,"Elternverein ""Wilde Wiese"" e. V.",50
13407,Reinickendorf,Kita Humboldtstraße,Humboldtstr.,001,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,147
13407,Reinickendorf,Kita Pfiffikus,Gotthardstr.,037,EJF gemeinnützige AG,140
13407,Reinickendorf,Kita Kunterbunt,Romanshorner Weg,085,Orte für Kinder GmbH,136
13407,Reinickendorf,"Kita ""Die kleinen Füchse""",Genfer Str.,033,Nice Bildung gGmbH,60
13407,Reinickendorf,Kita der Ev. Luther Kirchengem. Alt-Reinickendorf,Baseler Str.,018,Ev. Luther Kirchengemeinde Alt-Reinickendorf,55
13407,Reinickendorf,Kita der Ev. Kirchengem. Alt-Reinickendorf,Stegeweg,005,Ev. Luther Kirchengemeinde Alt-Reinickendorf,54
13407,Reinickendorf,Kinderinsel Alt-Reinickendorf,Alt-Reinickendorf,050,Kinderinseln Berlin Nord gUG (haftungsbeschränkt),52
13407,Reinickendorf,Kinderinsel Aroser Allee,Aroser Allee,151,Kinderinseln Berlin Nord gUG (haftungsbeschränkt),50
13407,Reinickendorf,Kita Kinderinsel Weiße Stadt,Aroser Allee,153c,Kinderinseln Berlin Nord gUG (haftungsbeschränkt),50
13407,Reinickendorf,Erasmus Kita Holländerstraße,Holländerstr.,36N,Erasmus Berlin gGmbH,48
13407,Reinickendorf,Kita Alt-Reinickendorf,Schillerring,013,Kindergarten Alt-Reinickendorf gGmbH,47
13407,Reinickendorf,Kita Brusebergstrasse,Brusebergstr.,026,Kinder- und Jugendhilfe-Verbund/ KJSH-Stiftung Berlin-Brandenburg,39
13407,Reinickendorf,Kita Luftballon,Lindauer Allee,004,Kita Luftballon gGmbH,35
13407,Reinickendorf,EKT - Die Entdecker (III),Holländerstr.,023,Die Entdecker e.V.,29
13407,Reinickendorf,Kita Pirole,Aroser Allee,152,era Erziehung und Ästhetik gemeinnützige GmbH,25
13407,Reinickendorf,EKT - Die Entdecker (1),Holländerstr.,014,Die Entdecker e.V.,23
13407,Reinickendorf,EKT - Schülerladen Bullerbü,Zermatter Str.,019D,SCHÜLERLADEN BULLERBÜ e.V.,22
13407,Reinickendorf,ABC-Hamster (nur Sprachförderung),Winterthurstr.,007,Netzwerk Bethanien e.V.,15
13409,Reinickendorf,Kita Kinderland,Friedrich-Wilhelm-Str.,76,LebensWelt Kindertagesstätte Reinickendorf gGmbH,253
13409,Reinickendorf,Kita Letteallee,Letteallee,082,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,210
13409,Reinickendorf,Kita Mittelbruchzeile,Mittelbruchzeile,078,OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,200
13409,Reinickendorf,Kita Amendestraße,Amendestr.,041,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,125
13409,Reinickendorf,Kindertagesstätte Fidibus,Amendestr.,90,LebensWelt Kindertagesstätte Amendestraße gGmbH,123
13409,Reinickendorf,Montessori-Kinderhaus Sommerstraße,Sommerstr.,016,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,112
13409,Reinickendorf,Kath. Kindertagesstätte St. Marien,Klemkestr.,003,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,75
13409,Reinickendorf,Kita Sommergarten,Sommerstr.,28,LebensWelt Kindertagesstätte Reinickendorf gGmbH,63
13409,Reinickendorf,Ev. Kindertagesstätte,Hausotterplatz,3,Evangeliumskirchgemeinde,59
13409,Reinickendorf,FREUDE Kita Emmentaler Str.,Emmentaler Str.,096,FREUDE Kindergärten Süd-West gGmbH,32
13409,Reinickendorf,Kita Resi,Residenzstr.,152,BIBA Kindertagesstätten gUG,28
13409,Reinickendorf,Kita Herbsthörnchen,Herbststr.,026,BIBA Kindertagesstätten gUG,18
13409,Reinickendorf,EKT - Rummel-Bummel,Hausotterstr.,053,Rummel - Bummel e. V.,15
13435,Reinickendorf,Kita Senftenberger Ring,Senftenberger Ring,099,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,160
13435,Reinickendorf,Kita/Kinder in Bewegung (KiB),Schlitzer Str.,097,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,160
13435,Reinickendorf,Kita Krümelkiste,Senftenberger Ring,046A,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,140
13435,Reinickendorf,Kita Edelweiß,Wittenauer Str.,112,Bifiz Bildung für eine intelligente Zukunft gGmbH,140
13435,Reinickendorf,Horizonte-Kids,Senftenberger Ring,047,Horizonte für Kinder gGmbH,138
13435,Reinickendorf,Evangelische Kita Regenbogen,Senftenberger Ring,029,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,135
13435,Reinickendorf,Kindertagesstätte Kalinka,Senftenberger Ring,034,Bifiz Bildung für eine intelligente Zukunft gGmbH,133
13435,Reinickendorf,Kita La Vita,Eichhorster Weg,023,EJF gemeinnützige AG,130
13435,Reinickendorf,Kita Märkolino,Senftenberger Ring,096,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,120
13435,Reinickendorf,Kita Wirbelwind,Wittenauer Str.,110E,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,86
13435,Reinickendorf,Kita der Ev. Kirchengem. Am Seggeluchbecken,Finsterwalder Str.,066,Evangelische Andreas-Kirchengemeinde,80
13435,Reinickendorf,Kita Jona und der Wal,Schlitzer Str.,46,Evangelische Andreas-Kirchengemeinde,70
13435,Reinickendorf,Kita Mäusekiste,Wilhelmsruher Damm,215A,Forum Soziale Dienste Kita I GmbH,48
13435,Reinickendorf,Kita Forumhaus,Wilhelmsruher Damm,192,Forum Soziale Dienste Kita I GmbH,36
13435,Reinickendorf,Kita Papageifisch,Wittenauer Str.,007,BfA gGmbH,25
13435,Reinickendorf,EKT - Schlumpfoase,Lübarser Str.,013,Schlumpfoase e. V.,20
13437,Reinickendorf,Kita Alt-Wittenau,Alt-Wittenau,089,OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,200
13437,Reinickendorf,Kita Rathauspromenade,Rathauspromenade,073,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,156
13437,Reinickendorf,Kita der Ev. Kirchengem. Alt-Wittenau,Blunckstr.,014,Ev. Kirchengemeinde Wittenau,105
13437,Reinickendorf,Kita Eichborndamm,Eichborndamm,272,Jugend- und Sozialwerk gGmbH,103
13437,Reinickendorf,P.E.K. Private Europa-Kindertagesstätte Elite gGmbH,Oranienburger Str.,13,P.E.K. Private Europa Kindertagesstätte Elite gGmbH,65
13437,Reinickendorf,Kita Mondschein,Oranienburger Str.,63,Wassila Soziale Gesellschaft für Integration u. Arbeit mit Kindern und Jugendlichen gGmbH,63
13437,Reinickendorf,Kath. Kita St. Nikolaus,Techowpromenade,035,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,50
13437,Reinickendorf,Kita Alte Stadtvilla,Oranienburger Str.,204,Elisabethstift Jugendhilfe im Diakonischen Werk,50
13437,Reinickendorf,Kita der Ev. Kirchengem. Alt-Wittenau,Spießweg,007,Ev. Kirchengemeinde Wittenau,46
13437,Reinickendorf,Kita der Ev. Kirchengem. Wittenau,Alt-Wittenau,064,Ev. Kirchengemeinde Wittenau,20
13439,Reinickendorf,Kita Tornower Weg,Tornower Weg,8,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,140
13439,Reinickendorf,Europa Kita Die Kinderinsel / L'ile aux enfants,Tramper Weg,4,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,133
13439,Reinickendorf,Kita Tornower Weg,Tornower Weg,006,Horizonte - für Familien - gemeinnützige Gesellschaft mbH,120
13439,Reinickendorf,Kita Varius Sol,Dannenwalder Weg,095,BiZ - Betreuung im Zentrum gGmbH,114
13439,Reinickendorf,Katholische Kindertagesstätte St. Martin,Königshorster Str.,002,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,80
13439,Reinickendorf,Kita Kirchenmäuse,Wilhelmsruher Damm,159A,Ev. Apostel-Petrus-Gemeinde,80
13439,Reinickendorf,Kita Container,Schorfheidestr.,015,Forum Soziale Dienste Kita I GmbH,36
13439,Reinickendorf,EKT Heinzegraben,Königshorster Str.,011,Elterninitiative Spielgelände Heinzegraben e. V.,16
13439,Reinickendorf,Horizonte-für Familien-gGmbH (nur Sprachförderung),Tornower Weg,006,Horizonte - für Familien - gemeinnützige Gesellschaft mbH,15
13465,Reinickendorf,Kita Maximiliankorso,Maximiliankorso,035,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,114
13465,Reinickendorf,Kita Frohnatur,Markgrafenstr.,014,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,65
13465,Reinickendorf,Ev. Kita Frohnau,Markgrafenstr.,049,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,65
13465,Reinickendorf,Kath. Kita St. Hildegard,Senheimer Str.,035,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,55
13465,Reinickendorf,Kita Schneckenhaus,Walporzheimer Str.,018,Forum Soziale Dienste Kita I GmbH,36
13465,Reinickendorf,Wurzelkinder e.V. - Maxis,Invalidensiedlung,46,Wurzelkinder e.V.,35
13465,Reinickendorf,Christliche Montessori-Kindertagesstätte,Karmeliterweg,014,IN VIA Katholischer Verband für Mädchen- und Frauensozialarbeit für das Erzbistum Berlin gGmbH,35
13465,Reinickendorf,EKT Kinderhaus Frohnau,Gutshofstr.,010,Kinderhaus Frohnau e.V.,28
13465,Reinickendorf,Kita Knusperhaus,Jostweg,005,Kita Knusperhaus gGmbH,25
13465,Reinickendorf,Wurzelkinder e.V. - Minis,Invalidensiedlung,1,Wurzelkinder e.V.,20
13465,Reinickendorf,EKT - Ententeich,Königsbacher Zeile,049,ENTENTEICH e.V.,16
13467,Reinickendorf,Kita Entdeckerburg,Frohnauer Str.,067,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,135
13467,Reinickendorf,Kita Villa Flitzesternchen,Schramberger Str.,008,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,100
13467,Reinickendorf,Kita Seestraße,Seestr.,014,INA.KINDER.GARTEN gGmbH,95
13467,Reinickendorf,Kita Fichtestraße,Fichtestr.,005,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,80
13467,Reinickendorf,Ev. Kita Hermsdorf,Schloßstr.,39,Ev. Kirchengemeinde Hermsdorf,80
13467,Reinickendorf,"Kita ""Rotbuche""",Berliner Str.,050,Stiftung Pro Gemeinsinn gGmbH,80
13467,Reinickendorf,Kath. Kita Maria Gnaden,Roswithastr.,021,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,65
13467,Reinickendorf,Kita DoMinis,Kurhausstr.,34,IN VIA Katholischer Verband für Mädchen- und Frauensozialarbeit für das Erzbistum Berlin gGmbH,55
13467,Reinickendorf,EKT - Waldorf-Kindergarten Hermsdorf,Auguste-Viktoria-Str.,004,Waldorf-Kindergarten Hermsdorf e.V.,50
13467,Reinickendorf,Waldkindergarten Waldwichtel,Schulzendorfer Str.,144A,Waldwichtel e.V.,45
13467,Reinickendorf,Kita Zwergenschloß,Olafstr.,16,Zwergenschloß gGmbH,40
13467,Reinickendorf,Kindergarten Mini-Kids mit Grips,Wachsmuthstr.,012,MINI-KIDS mit GRIPS Kindertagesstätte e.V.,35
13467,Reinickendorf,Kinderkrippe Zwergenschloß,Berliner Str.,88A,Zwergenschloß gGmbH,30
13467,Reinickendorf,Kleine Nordlichter,Hermsdorfer Damm,192,Kleine Nordlichter e.V.,20
13467,Reinickendorf,Kita Bärenbande,Berliner Str.,111,Natur Kids Land gGmbH,20
13469,Reinickendorf,Kita Waldshuter Zeile,Waldshuter Zeile,008,OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,205
13469,Reinickendorf,Kita Libelle,Wittenauer Str.,151,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,136
13469,Reinickendorf,Kita Nimrodstraße,Nimrodstr.,004,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,94
13469,Reinickendorf,Kindergarten Jorinde & Joringel,Dianastr.,001,Stiftung Pro Gemeinsinn gGmbH,92
13469,Reinickendorf,Kita/Kinder in Bewegung (KiB),Hermsdorfer Str.,018,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,82
13469,Reinickendorf,Kita Froschkönig,Dianastr.,010,Stiftung Pro Gemeinsinn gGmbH,75
13469,Reinickendorf,Kita der Ev. Kirchengem. Lübars,Benekendorffstr.,148,Ev. Kirchengemeinde Lübars,56
13469,Reinickendorf,Ginsterkatze,Avenue Charles de Gaulle,007,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),55
13469,Reinickendorf,APEGO-Kita Berlin,Dianastr.,044,Madrina Sophia e.V.,44
13469,Reinickendorf,"Kindertagesstätte ""Rotkehlchen""",Dianastr.,42,eventus Bildung gGmbH,32
13469,Reinickendorf,Kita Remmi-Demmi im Bergschloss,Waidmannsluster Damm,178,Remmi Demmi gemeinnützige GmbH,30
13469,Reinickendorf,Kita Alte Fasanerie,Fasanerie,010,Elisabethstift Jugendhilfe im Diakonischen Werk,30
13469,Reinickendorf,Kita Mohnblume,Artemisstr.,004,Forum für Bildung und Erziehung (FBE) gGmbH,30
13469,Reinickendorf,EKT - Knusperhäuschen,Zehntwerderweg,173,Knusperhäuschen e.V.,25
13469,Reinickendorf,Kinderkrippe MINI-KIDS mit GRIPS,Artemisstr.,038,MINI-KIDS mit GRIPS Kindertagesstätte e.V.,16
13503,Reinickendorf,Kita Hennigsdorfer Straße,Hennigsdorfer Str.,130,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,148
13503,Reinickendorf,Kinderhaus des Montessori-Campus am Tegeler Forst (Alt-Heiligensee),Alt-Heiligensee,027,Montessori-Stiftung Berlin (MSB),136
13503,Reinickendorf,FRÖBEL Kita am Südfeld,Heiligenseestr.,063,Fröbel Bildung und Erziehung gGmbH,90
13503,Reinickendorf,Kita Waldkirche/Ev.Kg.Bln-Heiligensee,Stolpmünder Weg,035,Ev. Kirchengemeinde Berlin-Heiligensee,67
13503,Reinickendorf,Kita Regenbogen,Keilerstr.,023,EJF gemeinnützige AG,65
13503,Reinickendorf,Kita Bunte Fische,Alt-Heiligensee,58,EJF gemeinnützige AG,60
13503,Reinickendorf,Kita der Ev. Dorf-Gemeinde Heiligensee,Alt-Heiligensee,045,Ev. Kirchengemeinde Berlin-Heiligensee,45
13503,Reinickendorf,Kita - Die Igelkinder,Ruppiner Chaussee,143,Kindergartenmanufaktur gUG,39
13503,Reinickendorf,Kita Dachskinder,Am Dachsbau,003,Dachskinder gGmbH,38
13503,Reinickendorf,EKT Regenbogenkinder,Sandhauser Str.,145,Eltern-Initiativ-Kindertagesstätte Regenbogenkinder e. V.,30
13503,Reinickendorf,Kita der Ev. Kirchengem. Matthias-Claudius,Schulzendorfer Str.,025,Ev. Kirchengemeinde Matthias-Claudius,30
13505,Reinickendorf,Kita Havelsternchen,Luisenstr.,021,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,115
13505,Reinickendorf,Kita Waldmäuse e.V./Waldabschni.Konradshöhe/Reiherberg,Rabenstr.,041,Waldmäuse e.V.,40
13505,Reinickendorf,Kita der Ev. Kirchengem. Konradshöhe-Tegelort,Beatestr.,029,Ev. Kirchengemeinde Konradshöhe-Tegelort,30
13507,Reinickendorf,Kindertagesstätte Waldräuber,Werdohler Weg,081,Euro-Schulen gemeinnützige Gesellsch. für berufl. Bildung und Beschäftigung mbH,187
13507,Reinickendorf,Kita Karoline,Karolinenstr.,003,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,180
13507,Reinickendorf,Kita Neheimer Straße,Neheimer Str.,10,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,130
13507,Reinickendorf,Kindertagesstätte am Tegeler Fließ,Waidmannsluster Damm,007,Gemeinde auf dem Weg Evangelische Freikirche e.V.,98
13507,Reinickendorf,AWO Kita Schneckenhaus,Bernauer Str.,136,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,95
13507,Reinickendorf,Kita Ameisenburg,Alt-Tegel,40,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,85
13507,Reinickendorf,Kita Seesterne,Karolinenstr.,021,KLAX Berlin gGmbH,80
13507,Reinickendorf,Alegria Biedenkopfer Straße,Biedenkopfer Str.,44,Alegria Kiga gGmbH,76
13507,Reinickendorf,Kita der Ev. Kirchengem. Tegel-Süd,Namslaustr.,61,Evangelische Kirchengemeinde Tegel-Borsigwalde,60
13507,Reinickendorf,Kath. Kita St. Bernhard,Bernauer Str.,066,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,53
13507,Reinickendorf,Kita der Ev. Kirchengem. Alt-Tegel,Alt-Tegel,37,Evangelische Kirchengemeinde Tegel-Borsigwalde,45
13507,Reinickendorf,Montessori-Kinderhaus Spatzen,Gabrielenstr.,012,Montessori-Stiftung Berlin (MSB),45
13507,Reinickendorf,EKT Hokus Pokus,Schlieperstr.,054,Hokus Pokus e.V.,25
13507,Reinickendorf,Kindertagesstätte Tegler Lieblingskinder,Bernstorffstr.,018,Lieblingskinder gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),22
13509,Reinickendorf,Kita Ernststraße,Ernststr.,078,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,123
13509,Reinickendorf,AWO Kita Freie Scholle,Erholungsweg,001,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,105
13509,Reinickendorf,Kita Apfelbäumchen,Oeserstr.,008,AWO pro:mensch gGmbH,100
13509,Reinickendorf,Kita der Ev. Kirchengem. Borsigwalde,Klinnerweg,053,Evangelische Kirchengemeinde Tegel-Borsigwalde,90
13509,Reinickendorf,Kath. Kindertagesstätte St. Joseph,Liebfrauenweg,013,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,60
13509,Reinickendorf,Kita Tietzer Strolche,Tietzstr.,012,TÄKS e. V.,36
13509,Reinickendorf,Kita Tiezstr. 25,Tietzstr.,025,Lieblingskinder gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),35
13509,Reinickendorf,Schubarts Lieblingskinder,Schubartstr.,044,Lieblingskinder gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),31
13509,Reinickendorf,Kita der Ev.-methodistischen Kirche,Gorkistr.,127,Evangelisch-methodistische Kirche,30
13509,Reinickendorf,Kita Hoffnungskirche,Tile-Brügge-Weg,049,Evangelische Kirchengemeinde Tegel-Borsigwalde,30
13509,Reinickendorf,Kita Humboldts Lieblingskinder,Hatzfeldtallee,014,Lieblingskinder gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),25
13581,Spandau,Kita Seeburger Weg,Seeburger Weg,035,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,155
13581,Spandau,Kita Am Bullengraben,Elsflether Weg,32,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,150
13581,Spandau,Kita Nusshütte Ebersdorfer Str.,Päwesiner Weg,39,CeFi - Bildung und Verständigung gGmbH,116
13581,Spandau,Stadtteil-Kita Ziegelhof,Ziegelhof,8A,Juwo - Kita gGmbH,110
13581,Spandau,Klax Kindergarten Karlsson vom Dach,Klosterstr.,3,KLAX Berlin gGmbH,100
13581,Spandau,FRÖBEL Kita Seeburger Straße,Seeburger Str.,009,Fröbel Bildung und Erziehung gGmbH,95
13581,Spandau,Kita Mondstern,Seeburger Str.,065,Kinderzone gUG,70
13581,Spandau,Kita Kindervilla Spandau,Brunsbütteler Damm,077,Futura Kindertagesstätten gGmbH,46
13581,Spandau,Sprachförderung für Vorschulkinder (nur Sprachförderung),Ulrikenstr.,007,Kompaxx e.V.,30
13581,Spandau,Kita Kükenbande,Staakener Str.,016,Center Lingual gemeinnützige UG (haftungsbeschränkt),25
13581,Spandau,Kita Seeburger Str. 41,Seeburger Str.,041,Die Seeburg Kindertagesstätten gGmbH,18
13581,Spandau,EKT - Krowelstr.,Krowelstr.,033,Elterninitiierte Kindertagesstätte Krowelstr. e.V.,15
13583,Spandau,AWO-Kita Sternschnuppe,Falkenseer Chaussee,008,Arbeiterwohlfahrt Kreisverband Spandau e.V.,195
13583,Spandau,Kita der kleinen Kreativen Spandau,Falkenseer Chaussee,257,Kita der kleinen Kreativen 2 gGmbH,165
13583,Spandau,Kita Remscheider Straße,Remscheider Str.,039,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,130
13583,Spandau,Kita Samariter,Siegener Str.,050,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,130
13583,Spandau,Kita am Spektesee,Spekteweg,063,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,125
13583,Spandau,Kita Buddelkiste,Germersheimer Weg,093,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,80
13583,Spandau,"Kita ""Freuden-Hüpfer""",Freudenberger Weg,9A,casa bambini - Gesellschaft zur Förderung und Begleitung von Kindesentwicklung mbH,65
13583,Spandau,Kita Klosterfelde,Seegefelder Str.,116,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,60
13583,Spandau,Kita Grasfinken,Kandeler Weg,003,BGFF - Berliner Gesellschaft für Förderung interkultureller Bildung und Erziehung e. V.,50
13583,Spandau,Kita Paradiesvögel-Pinguine,Seegefelder Str.,080,eventus Bildung gGmbH,50
13583,Spandau,Kita Kinderarche Berlin,Germersheimer Weg,027,TW Help for Family gGmbH,40
13583,Spandau,Kita Wiesenpieper,Seegefelder Str.,088,BGFF - Berliner Gesellschaft für Förderung interkultureller Bildung und Erziehung e. V.,35
13583,Spandau,"Kita ""Lummerland""",Seegefelder Str.,034,Kinder Vision gemeinnützige GmbH,25
13583,Spandau,Kita Kleine Feldmäuse,Seegefelder Str.,163,MaKa Kita gGmbH,25
13583,Spandau,Kita Bunt-Falken,Falkenseer Chaussee,74,casa bambini - Gesellschaft zur Förderung und Begleitung von Kindesentwicklung mbH,25
13585,Spandau,Kita Blumenstraße,Blumenstr.,014,Orte für Kinder GmbH,160
13585,Spandau,Kita Oranienburger Tor,Neuendorfer Str.,003,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,159
13585,Spandau,AWO-Kita Wundertüte,Neuendorfer Str.,056,Arbeiterwohlfahrt Kreisverband Spandau e.V.,140
13585,Spandau,Kita Villa Purzelbaum,Kirchhofstr.,035,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,135
13585,Spandau,Kita Ackerstrasse,Ackerstr.,023,Orte für Kinder GmbH,130
13585,Spandau,Kita Kinder in Bewegung (KiB),Brauereihof,001,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,110
13585,Spandau,Kleiner Fratz,Flankenschanze,048,Kleiner Fratz GmbH,100
13585,Spandau,Kita Lasiuszeile,Lasiuszeile,006,Juwo - Kita gGmbH,87
13585,Spandau,Kath. Kita St. Marien,Hasenmark,002,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,55
